predicted_labels	true_labels	lil_interpretations	gil_interpretations
34	34	[('my app', -0.9732137005776167), ('charge me extra', -0.9822522532194853)]	"[""I can't see the transfer that I put in"", 'HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?']"
34	34	[('$ 1', -0.9646145924925804), ('my statement', -0.9655615575611591), ('on my statement', -0.9749426152557135)]	"[""I can't see the transfer that I put in"", 'HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?']"
34	34	[('$ 1', -0.9588897749781609), ('to me', -0.9599397145211697), ('credited to me', -0.9702662583440542), ('be credited to me', -0.9754224664065987)]	"['i asked for 100 only got 80', ""my transfer isn't there""]"
15	34	[('come from', -0.9688980039209127)]	['What countries do your accounts support?', 'At which locations can I order a card?']
34	34	[('my statement', -0.9674846902489662), ('that is', -0.9676866792142391), ('on my statement', -0.9768497236073017), ('why that is', -0.977306330576539)]	"[""I can't see the transfer that I put in"", 'HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?']"
34	34	[]	"[""I can't get google pay to work right"", 'HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?']"
34	34	[('my statement', -0.9700306244194508)]	"[""I can't see the transfer that I put in"", 'HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?']"
34	34	[('my card', -0.9703534785658121), ('on my card', -0.9788427650928497)]	"[""I can't see the transfer that I put in"", 'HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?']"
34	34	[('so many', -0.9653492495417595), ('my statement', -0.9658034946769476), ('on my statement', -0.9774232674390078)]	['WHAT IS THE REASON FOR THAT', 'Where is my money that I transfered?!']
34	34	[('my statement', -0.9681078977882862), ('an extra fee', -0.9776440504938364), ('on my statement', -0.9779818020761013)]	"['How can my boss pay me directly to the card?', ""I can't see the transfer that I put in""]"
34	34	[('1 euro', -0.9677136689424515), ('come from', -0.9679398350417614)]	"[""I can't see the transfer that I put in"", 'HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?']"
34	34	[]	"[""I can't get google pay to work right"", ""I can't see the transfer that I put in""]"
34	34	[('my statement', -0.9676161967217922), ('1 euro', -0.9684779364615679), ('on my statement', -0.9757378324866295)]	"[""I can't see the transfer that I put in"", 'HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?']"
34	34	[('a pound', -0.9714732263237238), ('charged a pound', -0.978637071326375)]	"[""I can't get google pay to work right"", 'I cannot get my google pay to work']"
34	34	[('went wrong', -0.9728281982243061), ('an extra pound', -0.9822748210281134), ('charged an extra pound', -0.9891945226117969)]	"[""I can't get google pay to work right"", ""I'm going to cancel a purchase""]"
34	34	[('come from', -0.9699610844254494), ('my statement', -0.97134012542665), ('on my statement', -0.980981083586812)]	"[""I can't see the transfer that I put in"", 'How can my boss pay me directly to the card?']"
16	34	[('aware of', -0.9700635354965925), ('told about', -0.9704394247382879), ('my app', -0.971456958912313), ('was aware of', -0.9763412708416581), ('on my app', -0.9772169589996338)]	['Cash I did not get showed up in my account', 'how much for topping up by card?']
34	34	[('my statement', -0.9690644424408674), ('is that for', -0.9774421080946922), ('on my statement', -0.9793147668242455), ('what is that for', -0.9861657451838255)]	"[""I can't see the transfer that I put in"", 'How can my boss pay me directly to the card?']"
34	34	[('my statement', -0.9701272360980511), ('in my statement', -0.9801964089274406)]	"[""I can't see the transfer that I put in"", 'HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?']"
16	34	[('a charge', -0.6607240801677108), ('is there', -0.6607497921213508), ('familiar with', -0.6610249616205692), ('my app', -0.6616085255518556), ('the extra charge', -0.6658763354644179)]	['Which credit card top-ups do you accept?', 'how long are my top ups pending']
34	34	[('my account', -0.969430623576045), ('some reason', -0.9707098174840212), ('an extra dollar', -0.977587578818202), ('charged an extra dollar', -0.9843630203977227)]	"['HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?', ""I'm still waiting for the top-up!""]"
34	34	[('$ 1', -0.9681759476661682), ('was charged', -0.9682121463119984), ('for $ 1', -0.9766122754663229), ('it was charged', -0.9767393711954355), ('why it was charged', -0.9847238855436444)]	"['HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?', ""I can't see the transfer that I put in""]"
34	34	"[('P ending', -0.9586741700768471), (""'m using"", -0.9612360503524542), ('that status', -0.9622173681855202), (' It', -0.9627485238015652), ('the app', -0.9642026964575052)]"	"['We want to start a college fund for my daughter', ""I'm going to cancel a purchase""]"
34	34	[('my statement', -0.9676644504070282), ('the extra fee', -0.9775572512298822), ('on my statement', -0.9782808404415846)]	['We want to start a college fund for my daughter', 'How can my boss pay me directly to the card?']
34	34	[('my statement', -0.9736512433737516), ('on my statement', -0.9832734782248735), ('charged on my statement', -0.9904583869501948)]	"[""I can't see the transfer that I put in"", 'HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?']"
34	34	[]	"[""I can't see the transfer that I put in"", 'HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?']"
34	34	[('been reversed', -0.9526420533657074), ('two weeks', -0.9552339222282171), ('the transaction', -0.9559559933841228), ('been two weeks', -0.9597807787358761), ('$ 1 . 00', -0.970714115537703)]	"[""I can't see the transfer that I put in"", 'I recently purchased something, and the exchange rate was wrong']"
34	34	[]	"[""I can't see the transfer that I put in"", 'HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?']"
34	34	[('extra pound', -0.9660773556679487), ('as pending', -0.9663824867457151), ('going on', -0.9670730363577604), ('my statement', -0.9671389888972044), ('the app', -0.9698931314051151)]	"[""I can't see the transfer that I put in"", 'why wont my american express work to add money']"
34	34	[('my statement', -0.9662404619157314), ('on my statement', -0.977446423843503)]	"['How can my boss pay me directly to the card?', ""I can't get google pay to work right""]"
46	46	[(' Why', -0.9625379368662834), ('is still pending', -0.9634536914527416)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'No Visa please. I want to continue with Mastercard']"
46	46	[('is pending', -0.9617758840322495), ('my money', -0.962776891887188), ('the transaction', -0.9633332900702953), ('earlier today', -0.9633828327059746), ('receive my money', -0.9636381082236767)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
46	46	[('my cash withdrawal', -0.9689362403005362), ('from my cash withdrawal', -0.9742817878723145)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'No Visa please. I want to continue with Mastercard']"
46	46	[('in progress', -0.9669472649693489), ('seems in progress', -0.9684904851019382), ('going there', -0.9686699099838734), ('the transaction', -0.9687879402190447), ('the machine', -0.9690008237957954)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'is my pin the same as my passcode']"
46	46	[('to pend', -0.9683043099939823), ('the cash withdrawal', -0.9705041646957397), ('take to pend', -0.9719075914472342)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'explain the virtual card']"
46	46	[('as pending', -0.9653756767511368), ('no longer', -0.9657936617732048), ('show as pending', -0.9684064239263535), ('my cash withdrawal', -0.9693163502961397)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'No Visa please. I want to continue with Mastercard']"
46	46	[('is still pending', -0.9583601765334606), ('is this possible', -0.9604951813817024), ('the transaction', -0.960904348641634), ('no money', -0.9611353501677513), ('came out', -0.961490336805582)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'No Visa please. I want to continue with Mastercard']"
46	46	[('as pending', -0.9622895158827305), ('be still pending', -0.9627918377518654), ('the cash', -0.9629148989915848), ('the app', -0.9640228524804115), ('an ATM', -0.9642700962722301)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'No Visa please. I want to continue with Mastercard']"
46	46	[]	"[""I'm not sure how disposable virtual cards work. Please help"", 'No Visa please. I want to continue with Mastercard']"
46	46	[('will show', -0.9625664427876472), ('the withdrawal', -0.9630920700728893)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
46	46	[('is still pending', -0.9626978747546673), ('that transaction', -0.9645282551646233), ('the money', -0.9645807594060898), ('My account', -0.965000506490469), ('cancel that transaction', -0.965008582919836)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
46	46	[('as pending', -0.9629736170172691), ('an ATM', -0.9652583487331867), ('from an ATM', -0.9661113396286964)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'I goofed up and used the wrong account.  Please help']"
46	46	[('is still', -0.9639390595257282), ('the ATM', -0.9653150625526905), ('in the ATM', -0.9668957889080048)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
46	46	[('is still', -0.9579113833606243), ('m cash out', -0.9624334052205086)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'I goofed up and used the wrong account.  Please help']"
46	46	[('a cash withdrawal', -0.9653805606067181)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
46	46	[]	"[""I'm not sure how disposable virtual cards work. Please help"", 'No Visa please. I want to continue with Mastercard']"
46	46	[('my cash out', -0.961442943662405), ('goes through', -0.96196573600173), ('my cash', -0.962377306073904)]	['is my pin the same as my passcode', 'why wouldnt the atm give me money']
46	46	[('a pending transaction', -0.9681345857679844), ('as a pending transaction', -0.975009310990572)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'No Visa please. I want to continue with Mastercard']"
46	46	[('in progress', -0.9631119295954704), ('seems in progress', -0.9639667458832264), ('some money', -0.9651649929583073), ('The transaction', -0.9654421843588352), ('the machine', -0.9663286842405796)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'No Visa please. I want to continue with Mastercard']"
46	46	[('is pending', -0.9653078578412533), ('the transaction', -0.9655658155679703), ('My account', -0.9658043086528778), ('the money', -0.9659035950899124), ('city centre', -0.9665840268135071)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
46	46	[]	"[""I'm not sure how disposable virtual cards work. Please help"", 'No Visa please. I want to continue with Mastercard']"
46	46	[('a pending cash', -0.967153575271368)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'No Visa please. I want to continue with Mastercard']"
46	46	[('has not posted', -0.9523444920778275), ('my account', -0.9540423788130283), ('from my account', -0.9565648883581161), ('it has not posted', -0.9586331956088543)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
