predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	1	[('do most films', -0.14194852113723755), ('most films', -0.31640541553497314), ('far more', -0.38946622610092163)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('as a consequence', -0.0719829797744751), ('almost laughable', -0.20007973909378052), ('a consequence', -0.22319847345352173)]	['astoundingly', 'preposterousness']
1	1	[('mid life', -0.5919577181339264)]	['worldly-wise and very funny script', 'four star performance']
0	0	[('a great dis service', -0.033809781074523926), ('half - formed', -0.08596301078796387), ('a sad trust', -0.11737453937530518), ('liberal arts college', -0.14584821462631226), ('of critical distance', -0.21574115753173828)]	['preposterousness', 'astoundingly']
1	1	[('into something far richer', -0.028049468994140625), ('something far richer', -0.11277508735656738), ('far richer', -0.3363659977912903)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('the most heinous man', -0.033574819564819336), ('who ever lived', -0.11384522914886475), ('most heinous', -0.2588067650794983), ('ever lived', -0.27662402391433716)]	['ugly and mindless', 'ugly and destructive']
0	0	[('myself confused', -0.27698707580566406), ('of the movie', -0.4019930362701416), ('the movie', -0.4728211760520935), ('the heart', -0.4757046699523926), ('of the characters', -0.5344079434871674)]	['astoundingly', 'preposterousness']
1	1	[('still oddly lik able', -0.16025543212890625), ('oddly lik able', -0.30190354585647583), ('le on', -0.5343267619609833)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('justify its pret ensions', -0.08203905820846558), ('to generate much suspense', -0.09882104396820068), ('its pret ensions', -0.16186189651489258), ('generate much suspense', -0.22679442167282104), ('equally silly', -0.31488263607025146)]	['preposterousness', 'preposterous']
0	0	[('the bees knees', -0.2512668967247009)]	['let-down', 'played-out']
0	0	"[('take to get there', -0.22809213399887085), ('how long', -0.30318933725357056), (""' s going"", -0.3721032738685608), ('to get there', -0.3884426951408386), ('s going', -0.427726149559021)]"	['astoundingly', 'worldly-wise and very funny script']
0	0	[('a dog like this', -0.008780241012573242), ('rent a pedigree instead', -0.013018012046813965), ('about $ 40', -0.03748583793640137), ('a film', -0.19473665952682495), ('a pedigree', -0.19832336902618408)]	['worldly-wise and very funny script', 'absurdities and']
1	1	[('with resonance', -0.38632726669311523)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('this fictional film', -0.13296198844909668), ('for the big screen', -0.15289199352264404), ('the big screen', -0.22899359464645386), ('rather than', -0.2420748472213745), ('for cable', -0.3216456174850464)]	['astoundingly', 'preposterousness']
0	0	[('how much artistic license', 0.3267934322357178), ('how much', 0.29011088609695435), ('av ary employs', 0.23530316352844238), ('how many', 0.22644537687301636), ('how many drugs', 0.21277916431427002)]	['astoundingly', 'worldly-wise and very funny script']
0	0	"[(""that ' s neither"", -0.019267559051513672), (""' s neither"", -0.08375775814056396), ('s neither', -0.22969698905944824), ('a film', -0.26775455474853516)]"	['astoundingly', 'preposterousness']
1	1	[('at the same time', -0.03407925367355347), ('the same time', -0.12533003091812134)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	"[('from top to bottom', -0.016747355461120605), (""leigh ' s"", -0.13313508033752441), ('to bottom', -0.2637631297111511), ('from top', -0.32392340898513794), ('memorable performances', -0.32599741220474243)]"	['worldly-wise and very funny script', 'astoundingly']
1	1	[]	['worldly-wise and very funny script', 'four star performance']
1	0	[]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('this movie', -0.2921512722969055), ('for this movie', -0.37550345063209534), ('the sequel', -0.4916977286338806), ('for the sequel', -0.5768678784370422), ('wait for the sequel', -0.6334317326545715)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('this adult', -0.46772173047065735), ('engage this adult', -0.46973270177841187), ('boun cy', -0.4796306788921356), ('the humor', -0.4960460960865021), ('energetic musical s', -0.5141993761062622)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('rent this movie', -0.25957781076431274), ('this movie', -0.3504108786582947)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('all the more touching', -0.09677761793136597), ('ble ak ly funny', -0.11506855487823486), ('all the more', -0.251950740814209), ('its characters', -0.29582154750823975)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('h ollywood play as', -0.19693803787231445), ('lat in fl ava', -0.20410948991775513), ('in fl ava', -0.23351436853408813), ('h ollywood play', -0.24976927042007446), ('fl ava', -0.2783581018447876)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('brutal set pieces', -0.3429359793663025), ('styl ized screen violence', -0.3586142063140869), ('a series', -0.3595389127731323), ('the bar', -0.43904048204421997), ('styl ized', -0.49724623560905457)]	['ugly and destructive', 'astoundingly']
0	0	[('out of my head', -0.06161773204803467), ('at the screen', -0.10431057214736938), ('the screen', -0.14493852853775024), ('of my head', -0.15338534116744995), ('my head', -0.26020514965057373)]	['astoundingly', 'ugly and destructive']
1	1	[('are thrilling', -0.4021484851837158)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('enjoy really bad movies', -0.03947615623474121), ('really bad movies', -0.10443627834320068), ('silly fun', -0.20405632257461548), ('really bad', -0.2223135232925415)]	['ugly and destructive', 'ugly and mindless']
0	0	[('about as much substance', -0.02335524559020996), ('about as much', -0.07303524017333984), ('a movie', -0.23616349697113037), ('end credits', -0.26593858003616333)]	['astoundingly', 'preposterousness']
0	0	[('a very good job', -0.14339476823806763), ('very good', -0.30628877878189087), ('the movie', -0.3215785026550293), ('of these families', -0.38855230808258057), ('at hand', -0.4275740385055542)]	['astoundingly', 'irreparably']
1	0	"[(""' ll enjoy it"", -0.0627983808517456), ('the lower your expectations', -0.11159509420394897), ('ll enjoy it', -0.14962106943130493), ('enjoy it', -0.3337929844856262), ('your expectations', -0.45025771856307983)]"	['astoundingly', 'worldly-wise and very funny script']
0	0	[('fit fully entertaining', -0.2668916583061218), ('the dis j ointed', -0.3153442144393921), ('david r on n', -0.36452966928482056), ('more than', -0.38819390535354614), ('fully entertaining', -0.3938964605331421)]	['worldly-wise and very funny script', 'played-out']
1	1	[]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('as it is physical', -0.037719130516052246), ('his increasing wear iness', -0.06721740961074829), ('it is physical', -0.12390446662902832), ('as much existential', -0.18487823009490967), ('is physical', -0.3495039939880371)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('a ver itable source', -0.04810577630996704), ('of sincere passion', -0.0998498797416687), ('sincere passion', -0.2987569570541382), ('orbits around', -0.32723671197891235), ('ver itable', -0.4266447424888611)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('of fil th', -0.11209249496459961), ('fil th', -0.2738163471221924), ('misogyn istic', -0.3044418692588806)]	['ugly and destructive', 'narcissism and']
0	0	[('tell it to us', 0.03218334913253784), ('a thousand years old', 0.015845835208892822), ('a thousand years', -0.0664324164390564), ('another thousand', -0.09509295225143433), ('to us', -0.10224151611328125)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('to see this movie', -0.0941886305809021), ('a single good reason', -0.10371822118759155), ('everyone in my group', -0.16875487565994263), ('see this movie', -0.18358761072158813), ('ext em por aneously', -0.20889586210250854)]	['astoundingly', 'ugly and mindless']
1	1	"[('is beautiful to behold', -0.024444162845611572), (""h ollywood ' s"", -0.040913283824920654), ('inner and outer', -0.04103332757949829), ('beautiful to behold', -0.10728424787521362), ('all too rare', -0.2112661600112915)]"	['a funny and touching film that is gorgeously', 'astoundingly']
1	1	"[('it all hang out', -0.05163109302520752), (""certain individuals '"", -0.08635950088500977), ('damn the consequences', -0.19384050369262695), ('qu irk iness', -0.20724332332611084), ('eccentric ity', -0.30521953105926514)]"	['worldly-wise and very funny script', 'astoundingly']
1	1	"[(""mor vern ' s"", -0.06012910604476929), ('her body language', -0.1081094741821289), ('almost completely dead pan', -0.20143640041351318), ('her face', -0.24339139461517334), ('the character', -0.3131150007247925)]"	['worldly-wise and very funny script', 'astoundingly']
1	1	[('soc i ologically pointed', -0.10140335559844971), ('un pret entious', -0.3106148838996887), ('of life', -0.33234691619873047), ('ologically pointed', -0.4060467481613159)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('focused on the characters', 0.012585341930389404), ('on the characters', -0.05214327573776245), ('the characters', -0.09284746646881104)]	['worldly-wise and very funny script', 'astoundingly']
1	1	"[(""today ' s"", -0.19539785385131836), ('mild culture', -0.4833308458328247)]"	['astoundingly', 'worldly-wise and very funny script']
0	0	[('is just too slim', -0.10921597480773926), ('just too slim', -0.20366579294204712), ('the story', -0.3078460097312927)]	['astoundingly', 'preposterous']
1	1	[('equally gentle sentiments', -0.06301391124725342), ('can ad ians', -0.0942261815071106), ('just as easily', -0.10993492603302002), ('in the world', -0.11305445432662964), ('on the button', -0.12779945135116577)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('about der r ida', 0.0006731152534484863), ('the very least', -0.02825230360031128), ('when you leave', -0.029628753662109375), ('walk into the theater', -0.038655221462249756), ('der r ida', -0.0527573823928833)]	['astoundingly', 'preposterousness']
1	1	[('the dizz ying heights', 0.05667775869369507), ('mot oc ross', -0.2126818299293518), ('b mx riders', -0.23009437322616577), ('ballet ic', -0.36463427543640137), ('b mx', -0.39461252093315125)]	['worldly-wise and very funny script', 'astoundingly']
1	1	"[('in your seat', -0.0022010207176208496), (""' s not that"", -0.013842642307281494), ('conflict - powered', -0.09334510564804077), ('trying to get out', -0.12672024965286255), ('the tension', -0.15968453884124756)]"	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('can have his revoked', -0.025441884994506836), ('have his revoked', -0.10163861513137817), ('his revoked', -0.23414099216461182), ('ed burns', -0.2768709063529968)]	['astoundingly', 'narcissism and']
0	0	[('bad .', -0.16761517524719238)]	['ugly and destructive', 'ugly and mindless']
1	1	[('some do ld rums', -0.03072267770767212), ('of the parents', -0.08392715454101562), ('the film', -0.2778310775756836), ('the parents', -0.28249406814575195), ('of ego', -0.34375667572021484)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('of good stupid fun', -0.2275189757347107), ('good stupid fun', -0.31564462184906006)]	['worldly-wise and very funny script', 'ugly and mindless']
1	1	[('well - established', -0.15500736236572266), ('the confines', -0.4461367726325989)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('is nothing new', -0.15975242853164673), ('nothing new', -0.2351531982421875), ('in the end', -0.3646126389503479), ('the end', -0.424102246761322)]	['astoundingly', 'irritating films']
0	0	[('is the audience', -0.06274425983428955), ('the big loser', -0.1334584355354309), ('the audience', -0.19636112451553345), ('a champion', -0.2569587826728821)]	['astoundingly', 'narcissism and']
1	1	[('if not more so', -0.1700206995010376), ('in powers films', -0.2872459888458252), ('not more so', -0.3058735132217407), ('powers films', -0.4033759832382202), ('undercover brother', -0.453464150428772)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	0	[('rises in the east', 0.08915382623672485), ('in the east', 0.016679823398590088), ('the east', -0.03618496656417847), ('the sun', -0.051310598850250244), ('in wild', -0.20083802938461304)]	['astoundingly', 'worldly-wise and very funny script']
